lemma	homonym	new_para	particle
painavasti	1	PCLE_NOPEASTI	adverb
-painoisesti	1	PCLE_NOPEASTI	adverb
painokkaasti	1	PCLE_NOPEASTI	adverb
-painotteisesti	1	PCLE_NOPEASTI	adverb
painuksiin	1	PCLE_NOPEASTI	adverb
painuksissa	1	PCLE_NOPEASTI	adverb
painuksista	1	PCLE_NOPEASTI	adverb
paisuksiin	1	PCLE_NOPEASTI	adverb
paisuksissa	1	PCLE_NOPEASTI	adverb
paitahihasillaan	1	PCLE_ILKOSILLAAN	adverb
paitahihasilleen	1	PCLE_ISTUALLEEN	adverb
paitasillaan	1	PCLE_ILKOSILLAAN	adverb
paitasilleen	1	PCLE_ISTUALLEEN	adverb
paitsi	1	PCLE_VUOKSI	adposition
paitsi	2	PCLE_VUOKSI	adverb
pakahduksiin	1	PCLE_VALTAAN	adverb
pakahduksissa	1	PCLE_KOTONA	adverb
pakahduksissaan	1	PCLE_ILKOSILLAAN	adverb
pakanasti	1	PCLE_NOPEASTI	adverb
pakeilla	1	PCLE_NOPEASTI	adverb
pakeillaan	1	PCLE_ILKOSILLAAN	adverb
pakeille	1	PCLE_NOPEASTI	adposition
pakeilleen	1	PCLE_ISTUALLEEN	adverb
pakeilta	1	PCLE_NOPEASTI	adverb
pakeiltaan	1	PCLE_NOPEASTI	adposition
pakkoteitse	1	PCLE_TYHMÄSTI	adverb
pakoon	1	PCLE_NOPEASTI	adverb
pakosalla	1	PCLE_NOPEASTI	adverb
pakosalle	1	PCLE_NOPEASTI	adverb
pakostakin	1	PCLE_NOPEASTI	adverb
pakottomasti	1	PCLE_NOPEASTI	adverb
paksulti	1	PCLE_NOPEASTI	adverb
paksusti	1	PCLE_NOPEASTI	adverb
palavissaan	1	PCLE_ILKOSILLAAN	adverb
palelluksissa	1	PCLE_KOTONA	adverb
palelluksissaan	1	PCLE_ILKOSILLAAN	adverb
paljaaltaan	1	PCLE_ILKOSILLAAN	adverb
paljasjaloin	1	PCLE_NOPEASTI	adverb
paljoa	1	PCLE_NOPEASTI	adverb
paljolta	1	PCLE_VAAN	unspecified
paljolti	1	PCLE_NOPEASTI	adverb
paljon	1	PCLE_NOPEASTI	adverb
palkattomasti	1	PCLE_NOPEASTI	adverb
pallosilla	1	PCLE_NOPEASTI	adverb
pallosille	1	PCLE_NOPEASTI	adverb
paloittain	1	PCLE_NOPEASTI	adverb
palstoittain	1	PCLE_NOPEASTI	adverb
palvovasti	1	PCLE_NOPEASTI	adverb
pam	2	PCLE_HAH	interjection
pang	1	PCLE_HAH	interjection
paossa	1	PCLE_NOPEASTI	adverb
paperitse	1	PCLE_NOPEASTI	adverb
papillisesti	1	PCLE_NOPEASTI	adverb
par avion	1	PCLE_VAAN	adverb
par.	1	PCLE_VAAN	abbreviation
paradoksaalisesti	1	PCLE_NOPEASTI	adverb
parahiksi	1	PCLE_NOPEASTI	adverb
paraikaa	1	PCLE_NOPEASTI	adverb
paraiksi	1	PCLE_NOPEASTI	adverb
paraillaan	1	PCLE_ILKOSILLAAN	adverb
paraiten	1	PCLE_NOPEASTI	adverb|Superl
parantumattomasti	1	PCLE_NOPEASTI	adverb
parastaikaa	1	PCLE_NOPEASTI	adverb
paratkoon	1	PCLE_VAAN	unspecified
pareittain	1	PCLE_NOPEASTI	adverb
paremmin	1	PCLE_NOPEASTI	adverb|Comp
paremminkin	1	PCLE_VAAN	adverb|Comp
parhaastaan	1	PCLE_ILKOSILLAAN	adverb
parhaiksi	1	PCLE_NOPEASTI	adverb
parhaillaan	1	PCLE_ILKOSILLAAN	adverb
parhaimmillaan	1	PCLE_ILKOSILLAAN	adverb|Superl
parhaimmin	1	PCLE_NOPEASTI	adverb|Superl
parhain	2	PCLE_VAAN	unspecified
parhaiten	1	PCLE_NOPEASTI	adverb|Superl
pariin	1	PCLE_VALTAAN	adposition
pariin	2	PCLE_VALTAAN	adverb
parissa	1	PCLE_KOTONA	adposition
parista	1	PCLE_KOTONA	adposition
parittain	1	PCLE_NOPEASTI	adverb
paritusten	1	PCLE_NOPEASTI	adverb
parlamentaarisesti	1	PCLE_NOPEASTI	adverb
parodisesti	1	PCLE_NOPEASTI	adverb
partaalla	1	PCLE_NOPEASTI	adverb
partaalle	1	PCLE_NOPEASTI	adverb
parvittain	1	PCLE_NOPEASTI	adverb
pas	1	PCLE_VAAN	unspecified
pasifistisesti	1	PCLE_NOPEASTI	adverb
paskat	1	PCLE_HAH	interjection
passiivisesti	1	PCLE_NOPEASTI	adverb
past.	1	PCLE_VAAN	abbreviation
pat.	1	PCLE_VAAN	abbreviation
pataluhaksi	1	PCLE_NOPEASTI	adverb
pateettisesti	1	PCLE_NOPEASTI	adverb
patl.	1	PCLE_VAAN	abbreviation
pe	2	PCLE_VAAN	abbreviation
pedagogisesti	1	PCLE_NOPEASTI	adverb
pedanttisesti	1	PCLE_NOPEASTI	adverb
peevelisti	1	PCLE_TYHMÄSTI	adverb
pehmeästi	1	PCLE_TYHMÄSTI	adverb
peijakkaasti	1	PCLE_NOPEASTI	adverb
peitellysti	1	PCLE_TYHMÄSTI	adverb
peitetysti	1	PCLE_TYHMÄSTI	adverb
peitossa	1	PCLE_NOPEASTI	adposition
peitossa	2	PCLE_NOPEASTI	adverb
peitosta	1	PCLE_NOPEASTI	adverb
peittoon	1	PCLE_NOPEASTI	adverb
pelkurimaisesti	1	PCLE_NOPEASTI	adverb
pelkästään	1	PCLE_NÄKYVIIN	unspecified
peloissaan	1	PCLE_ILKOSILLAAN	adverb
pelokkaasti	1	PCLE_NOPEASTI	adverb
pelottavasti	1	PCLE_NOPEASTI	adverb
pelottomasti	1	PCLE_NOPEASTI	adverb
penikkamaisesti	1	PCLE_NOPEASTI	adverb
pensasmaisesti	1	PCLE_NOPEASTI	adverb
penseästi	1	PCLE_TYHMÄSTI	adverb
pentele	2	PCLE_HAH	interjection
penteleesti	1	PCLE_TYHMÄSTI	adverb
pentumaisesti	1	PCLE_NOPEASTI	adverb
per	1	PCLE_TYHMÄSTI	adposition
per	2	PCLE_VAAN	unspecified
per.	1	PCLE_VAAN	abbreviation
peremmä	1	PCLE_TYHMÄSTI	adverb|Comp
peremmäksi	1	PCLE_TYHMÄSTI	adverb|Comp
peremmälle	1	PCLE_TYHMÄSTI	adverb|Comp
peremmällä	1	PCLE_TYHMÄSTI	adverb|Comp
peremmältä	1	PCLE_TYHMÄSTI	adverb|Comp
peremmäs	1	PCLE_TYHMÄSTI	adverb|Comp
perempänä	1	PCLE_TYHMÄSTI	adverb|Comp
perempää	1	PCLE_TYHMÄSTI	adverb|Comp
perhana	2	PCLE_HAH	interjection
perhanasti	1	PCLE_NOPEASTI	adverb
perheittäin	1	PCLE_TYHMÄSTI	adverb
periaatteessa	1	PCLE_NOPEASTI	adverb
periksi	1	PCLE_TYHMÄSTI	adverb
perille	1	PCLE_TYHMÄSTI	adverb
perillä	1	PCLE_TYHMÄSTI	adverb
perimmiltään	1	PCLE_HYVILLÄÄN	adverb
perimmältä	1	PCLE_IKINÄ	adverb
perimmältään	1	PCLE_HYVILLÄÄN	adverb
perin juurin	1	PCLE_NOPEASTI	adverb
perin	1	PCLE_VAAN	adverb
perin	2	PCLE_VAAN	unspecified
perin pohjin	1	PCLE_VAAN	unspecified
perinnäisesti	1	PCLE_TYHMÄSTI	adverb
perinpohjaisesti	1	PCLE_NOPEASTI	adverb
perinpohjin	1	PCLE_NOPEASTI	adverb
perinteellisesti	1	PCLE_TYHMÄSTI	adverb
perinteisesti	1	PCLE_TYHMÄSTI	adverb
periodeittain	1	PCLE_NOPEASTI	adverb
periodisesti	1	PCLE_NOPEASTI	adverb
perj.	1	PCLE_VAAN	abbreviation
perjantaisin	1	PCLE_NOPEASTI	adverb
perkele	2	PCLE_HAH	interjection
perkeleesti	1	PCLE_TYHMÄSTI	adverb
persoonallisesti	1	PCLE_NOPEASTI	adverb
persoonattomasti	1	PCLE_NOPEASTI	adverb
perusk.op.	1	PCLE_VAAN	abbreviation
perusteella	1	PCLE_KOTONA	adposition
perusteellisesti	1	PCLE_NOPEASTI	adverb
perusteettomasti	1	PCLE_NOPEASTI	adverb
perusteilla	1	PCLE_NOPEASTI	adverb
perustuen	1	PCLE_VALTAAN	adposition
perustuslaillisesti	1	PCLE_NOPEASTI	adverb
peruuttamattomasti	1	PCLE_NOPEASTI	adverb
peräisin	1	PCLE_TYHMÄSTI	adposition
peräisin	2	PCLE_TYHMÄSTI	adverb
peräjälkeen	1	PCLE_TYHMÄSTI	adverb
peräkanaa	1	PCLE_NOPEASTI	adverb
peräkkäin	1	PCLE_TYHMÄSTI	adverb
peräkkäisesti	1	PCLE_TYHMÄSTI	adverb
perälle	1	PCLE_TYHMÄSTI	adposition
perälle	2	PCLE_TYHMÄSTI	adverb
perällä	1	PCLE_TYHMÄSTI	adposition
perällä	2	PCLE_TYHMÄSTI	adverb
perältä	1	PCLE_IKINÄ	adposition
perässä	1	PCLE_IKINÄ	adposition
perässä	2	PCLE_IKINÄ	adverb
perässäpäin	1	PCLE_TYHMÄSTI	adverb
perästä	1	PCLE_IKINÄ	adposition
perästä	2	PCLE_IKINÄ	adverb
perästäpäin	1	PCLE_TYHMÄSTI	adverb
peräti	1	PCLE_VAAN	unspecified
perättäin	1	PCLE_TYHMÄSTI	adverb
perättäisesti	1	PCLE_TYHMÄSTI	adverb
perättömästi	1	PCLE_TYHMÄSTI	adverb
perätyksin	1	PCLE_TYHMÄSTI	adverb
perätysten	1	PCLE_TYHMÄSTI	adverb
perään	1	PCLE_NÄKYVIIN	adposition
perään	2	PCLE_NÄKYVIIN	adverb
peräänantamattomasti	1	PCLE_NOPEASTI	adverb
pessimistisesti	1	PCLE_TYHMÄSTI	adverb
petoksellisesti	1	PCLE_NOPEASTI	adverb
petollisesti	1	PCLE_NOPEASTI	adverb
petomaisesti	1	PCLE_NOPEASTI	adverb
pettämättömästi	1	PCLE_TYHMÄSTI	adverb
ph.	1	PCLE_VAAN	abbreviation
Ph.D.	1	PCLE_VAAN	abbreviation
phui	1	PCLE_HAH	interjection
phyi	1	PCLE_HAH	interjection
piakkoin	1	PCLE_NOPEASTI	adverb
pian	1	PCLE_NOPEASTI	adverb
pidemmälle	1	PCLE_TYHMÄSTI	adposition|Comp
pidemmälle	2	PCLE_TYHMÄSTI	adverb|Comp
pidemmällä	1	PCLE_TYHMÄSTI	adposition|Comp
pidemmällä	2	PCLE_TYHMÄSTI	adverb|Comp
pidempään	1	PCLE_TYHMÄSTI	adposition|Comp
pidempään	2	PCLE_TYHMÄSTI	adverb|Comp
pidäkkeettömästi	1	PCLE_TYHMÄSTI	adverb
pidättyväisesti	1	PCLE_TYHMÄSTI	adverb
pidättyvästi	1	PCLE_TYHMÄSTI	adverb
pielessä	1	PCLE_TYHMÄSTI	adverb
pienemmälle	1	PCLE_TYHMÄSTI	adverb|Comp
pieteettisesti	1	PCLE_TYHMÄSTI	adverb
piihin	1	PCLE_TYHMÄSTI	adverb
piikikkäästi	1	PCLE_TYHMÄSTI	adverb
piilosilla	1	PCLE_NOPEASTI	adverb
piilotajuisesti	1	PCLE_NOPEASTI	adverb
piinallisesti	1	PCLE_NOPEASTI	adverb
piip	1	PCLE_HAH	interjection
piireittäin	1	PCLE_TYHMÄSTI	adverb
piiriin	1	PCLE_NÄKYVIIN	adposition
piirissä	1	PCLE_IKINÄ	adposition
piiristä	1	PCLE_IKINÄ	adposition
piissä	1	PCLE_TYHMÄSTI	adverb
piittaamattomasti	1	PCLE_NOPEASTI	adverb
pikaa	1	PCLE_NOPEASTI	adverb
pikaisesti	1	PCLE_NOPEASTI	adverb
pikaistuksissa	1	PCLE_KOTONA	adverb
pikaistuksissaan	1	PCLE_ILKOSILLAAN	adverb
pikantisti	1	PCLE_NOPEASTI	adverb
pikapikaa	1	PCLE_NOPEASTI	adverb
pikapuoleen	1	PCLE_NOPEASTI	adverb
pikapuoliin	1	PCLE_NOPEASTI	adverb
pikapuolin	1	PCLE_NOPEASTI	adverb
pikavauhtia	1	PCLE_NOPEASTI	adverb
pikemmin	1	PCLE_TYHMÄSTI	adposition|Comp
pikemmin	2	PCLE_TYHMÄSTI	adverb|Comp
pikemminkin	1	PCLE_VAAN	adverb|Comp
pikimmiltä	1	PCLE_TYHMÄSTI	adverb
pikimmiltään	1	PCLE_HYVILLÄÄN	adverb
pikimmin	1	PCLE_TYHMÄSTI	adverb
pikimmiten	1	PCLE_TYHMÄSTI	adverb
pikimmältä	1	PCLE_IKINÄ	adverb
pikimmältään	1	PCLE_HYVILLÄÄN	adverb
pikipäin	1	PCLE_TYHMÄSTI	adverb
pikku	1	PCLE_VAAN	qualifier
pikkuhiljaa	1	PCLE_NOPEASTI	adverb
pikkuhuppelissa	1	PCLE_NOPEASTI	adverb
pikkuisen	1	PCLE_NOPEASTI	adverb
pikkumaisesti	1	PCLE_NOPEASTI	adverb
pikkutakkisillaan	1	PCLE_ILKOSILLAAN	adverb
pikkutarkasti	1	PCLE_NOPEASTI	adverb
pikkuvanhasti	1	PCLE_NOPEASTI	adverb
pilalla	1	PCLE_NOPEASTI	adverb
pilalle	1	PCLE_NOPEASTI	adverb
pilanpäin	1	PCLE_TYHMÄSTI	adverb
pilanpäiten	1	PCLE_TYHMÄSTI	adverb
pilkallaan	1	PCLE_ILKOSILLAAN	adverb
pilkallisesti	1	PCLE_NOPEASTI	adverb
pilkkoisen	1	PCLE_VAAN	unspecified
piloilla	1	PCLE_KOTONA	adverb
piloillaan	1	PCLE_ILKOSILLAAN	adverb
piloille	1	PCLE_NOPEASTI	adverb
pim	1	PCLE_HAH	interjection
pimeästi	1	PCLE_TYHMÄSTI	adverb
pinkoittain	1	PCLE_NOPEASTI	adverb
pinnakkain	1	PCLE_NOPEASTI	adverb
pinnalla	1	PCLE_KOTONA	adposition
pinnalle	1	PCLE_ALLE	adposition
pinnallisesti	1	PCLE_NOPEASTI	adverb
pinnalta	1	PCLE_KOTONA	adposition
pinnassa	1	PCLE_KOTONA	adposition
pinnasta	1	PCLE_KOTONA	adposition
pinnemmaksi	1	PCLE_NOPEASTI	adverb|Comp
pinnemmalla	1	PCLE_NOPEASTI	adverb|Comp
pinnemmalle	1	PCLE_NOPEASTI	adverb|Comp
pinnemmalta	1	PCLE_NOPEASTI	adverb|Comp
pinnemmassa	1	PCLE_NOPEASTI	adverb|Comp
pinnemmasta	1	PCLE_NOPEASTI	adverb|Comp
pinnempaa	1	PCLE_NOPEASTI	adverb|Comp
pinnempaan	1	PCLE_NOPEASTI	adverb|Comp
pinnempana	1	PCLE_NOPEASTI	adverb|Comp
pintaan	1	PCLE_NOPEASTI	adposition
pintapuolisesti	1	PCLE_NOPEASTI	adverb
pintateitse	1	PCLE_TYHMÄSTI	adverb
pinteeseen	1	PCLE_TYHMÄSTI	adverb
pinteessä	1	PCLE_TYHMÄSTI	adverb
pinteestä	1	PCLE_TYHMÄSTI	adverb
pion.	1	PCLE_VAAN	abbreviation
piripinnassa	1	PCLE_NOPEASTI	adverb
piripintaan	1	PCLE_NOPEASTI	adverb
piripintanaan	1	PCLE_NOPEASTI	adverb
piru	3	PCLE_HAH	interjection
pirullisesti	1	PCLE_NOPEASTI	adverb
pirusti	1	PCLE_NOPEASTI	adverb
piruuksissaan	1	PCLE_ILKOSILLAAN	adverb
piruuttaan	1	PCLE_ILKOSILLAAN	adverb
pisempään	1	PCLE_TYHMÄSTI	adverb|Comp
pisteliäästi	1	PCLE_TYHMÄSTI	adverb
pit.	1	PCLE_VAAN	abbreviation
pitemmälle	1	PCLE_TYHMÄSTI	adverb|Comp
pitemmällä	1	PCLE_TYHMÄSTI	adverb|Comp
pitempään	1	PCLE_TYHMÄSTI	adverb|Comp
pitkin	1	PCLE_TYHMÄSTI	adposition
pitkin	2	PCLE_TYHMÄSTI	adverb
pitkinpäin	1	PCLE_TYHMÄSTI	adverb
pitkittäin	1	PCLE_TYHMÄSTI	adverb
pitkäjännitteisesti	1	PCLE_TYHMÄSTI	adverb
pitkäjänteisesti	1	PCLE_TYHMÄSTI	adverb
pitkäkseen	1	PCLE_TYHMÄSTI	adverb
pitkälle	1	PCLE_YLLE	adverb
pitkälleen	1	PCLE_LEVÄLLEEN	adverb
pitkällä	1	PCLE_IKINÄ	adverb
pitkällään	1	PCLE_HYVILLÄÄN	adverb
pitkälti	1	PCLE_TYHMÄSTI	adverb
pitkämielisesti	1	PCLE_TYHMÄSTI	adverb
pitkänään	1	PCLE_TYHMÄSTI	adverb
pitkäpiimäisesti	1	PCLE_TYHMÄSTI	adverb
pitkästi	1	PCLE_TYHMÄSTI	adverb
pitkästyttävästi	1	PCLE_TYHMÄSTI	adverb
pitkäveteisesti	1	PCLE_TYHMÄSTI	adverb
pitkään	1	PCLE_TYHMÄSTI	adverb
pitäen	1	PCLE_TYHMÄSTI	adposition
piukasti	1	PCLE_NOPEASTI	adverb
piupaut	1	PCLE_VAAN	unspecified
piutpaut	1	PCLE_VAAN	unspecified
pj.	1	PCLE_VAAN	abbreviation
pk.	1	PCLE_VAAN	abbreviation
pl.	1	PCLE_VAAN	abbreviation
plam	1	PCLE_HAH	interjection
plastisesti	1	PCLE_NOPEASTI	adverb
plim	1	PCLE_HAH	interjection
pling	1	PCLE_HAH	interjection
plumps	1	PCLE_HAH	interjection
plums	1	PCLE_HAH	interjection
plus	1	PCLE_VAAN	unspecified
pluts	1	PCLE_HAH	interjection
pläts	1	PCLE_HAH	interjection
plääh	2	PCLE_HAH	interjection
p.m.	1	PCLE_VAAN	abbreviation
pm.	1	PCLE_VAAN	abbreviation
pneumaattisesti	1	PCLE_NOPEASTI	adverb
pnä	1	PCLE_VAAN	abbreviation
po.	1	PCLE_VAAN	abbreviation
pohj.	1	PCLE_VAAN	abbreviation
pohjaan	1	PCLE_NOPEASTI	adposition
-pohjaisesti	1	PCLE_NOPEASTI	adverb
pohjalaisittain	1	PCLE_NOPEASTI	adverb
pohjalla	1	PCLE_KOTONA	adposition
pohjalle	1	PCLE_ALLE	adposition
pohjalta	1	PCLE_KOTONA	adposition
pohjassa	1	PCLE_KOTONA	adposition
pohjasta	1	PCLE_KOTONA	adposition
pohjattomasti	1	PCLE_NOPEASTI	adverb
pohjemmaksi	1	PCLE_NOPEASTI	adverb|Comp
pohjemmalla	1	PCLE_NOPEASTI	adverb|Comp
pohjemmalle	1	PCLE_NOPEASTI	adverb|Comp
pohjemmalta	1	PCLE_NOPEASTI	adverb|Comp
pohjempaa	1	PCLE_NOPEASTI	adverb|Comp
pohjempana	1	PCLE_NOPEASTI	adverb|Comp
pohjimmaksi	1	PCLE_NOPEASTI	adverb|Superl
pohjimmalla	1	PCLE_NOPEASTI	adverb|Superl
pohjimmalle	1	PCLE_NOPEASTI	adverb|Superl
pohjimmalta	1	PCLE_KOTONA	adverb|Superl
pohjimmaltaan	1	PCLE_VAAN	adverb
pohjimmiltaan	1	PCLE_ILKOSILLAAN	adverb
pohjimpaa	1	PCLE_NOPEASTI	adverb|Superl
pohjimpana	1	PCLE_NOPEASTI	adverb|Superl
pohjitse	1	PCLE_NOPEASTI	adverb
pohjoisemmaksi	1	PCLE_NOPEASTI	adverb|Comp
pohjoisemmas	1	PCLE_NOPEASTI	adverb|Comp
pohjoisempaa	1	PCLE_NOPEASTI	adverb|Comp
pohjoisempana	1	PCLE_NOPEASTI	adverb|Comp
poies	1	PCLE_NOPEASTI	adverb
poikamaisesti	1	PCLE_NOPEASTI	adverb
poikin	1	PCLE_NOPEASTI	adposition
poikin	2	PCLE_NOPEASTI	adverb
poikitse	1	PCLE_ALLE	adverb
poikittain	1	PCLE_NOPEASTI	adverb
poikkeavasti	1	PCLE_NOPEASTI	adverb
poikkeuksellisesti	1	PCLE_NOPEASTI	adverb
poikki	1	PCLE_NOPEASTI	adposition
poikki	2	PCLE_NOPEASTI	adverb
poikkipuolin	1	PCLE_NOPEASTI	adverb
poikkipäin	1	PCLE_TYHMÄSTI	adverb
poikkiteloin	1	PCLE_NOPEASTI	adverb
pois	1	PCLE_NOPEASTI	adverb
poispäin	1	PCLE_TYHMÄSTI	adverb
poissa	1	PCLE_NOPEASTI	adverb
poissaollessa	1	PCLE_NOPEASTI	adverb
poks	1	PCLE_HAH	interjection
poksis	1	PCLE_HAH	interjection
poleemisesti	1	PCLE_NOPEASTI	adverb
poliittisesti	1	PCLE_NOPEASTI	adverb
polikliinisesti	1	PCLE_TYHMÄSTI	adverb
poljennollisesti	1	PCLE_NOPEASTI	adverb
polskis	1	PCLE_HAH	interjection
polvillaan	1	PCLE_ILKOSILLAAN	adverb
polvilleen	1	PCLE_ISTUALLEEN	adverb
polviltaan	1	PCLE_ILKOSILLAAN	adverb
pom	1	PCLE_HAH	interjection
pomminvarmasti	1	PCLE_NOPEASTI	adverb
ponnekkaasti	1	PCLE_NOPEASTI	adverb
pontevasti	1	PCLE_NOPEASTI	adverb
porloiskis	1	PCLE_HAH	interjection
porrasteisesti	1	PCLE_NOPEASTI	adverb
porsasmaisesti	1	PCLE_NOPEASTI	adverb
portaattomasti	1	PCLE_NOPEASTI	adverb
portaittain	1	PCLE_NOPEASTI	adverb
porvarillisesti	1	PCLE_NOPEASTI	adverb
positiivisesti	1	PCLE_NOPEASTI	adverb
poskeen	1	PCLE_NOPEASTI	adposition
poskessa	1	PCLE_NOPEASTI	adposition
poskesta	1	PCLE_NOPEASTI	adposition
poskettomasti	1	PCLE_NOPEASTI	adverb
postikortitse	1	PCLE_NOPEASTI	adverb
postitse	1	PCLE_NOPEASTI	adverb
potentiaalisesti	1	PCLE_NOPEASTI	adverb
pottumaisesti	1	PCLE_NOPEASTI	adverb
pp.	1	PCLE_VAAN	abbreviation
pragmaattisesti	1	PCLE_NOPEASTI	adverb
prameasti	1	PCLE_NOPEASTI	adverb
presiis	1	PCLE_VAAN	unspecified
presto	1	PCLE_VAAN	adverb
prik.	1	PCLE_VAAN	abbreviation
prikulleen	1	PCLE_ISTUALLEEN	adverb
primaarisesti	1	PCLE_NOPEASTI	adverb
primaaristi	1	PCLE_NOPEASTI	adverb
primitiivisesti	1	PCLE_TYHMÄSTI	adverb
privaatisti	1	PCLE_NOPEASTI	adverb
prkl	2	PCLE_HAH	interjection
pro	1	PCLE_VAAN	unspecified
problemaattisesti	1	PCLE_NOPEASTI	adverb
prof.	1	PCLE_VAAN	abbreviation
profeetallisesti	1	PCLE_NOPEASTI	adverb
profylaktisesti	1	PCLE_NOPEASTI	adverb
progressiivisesti	1	PCLE_NOPEASTI	adverb
prok.	1	PCLE_VAAN	abbreviation
proosallisesti	1	PCLE_NOPEASTI	adverb
prosenttisesti	1	PCLE_NOPEASTI	adverb
prosentuaalisesti	1	PCLE_NOPEASTI	adverb
prosit	1	PCLE_VAAN	unspecified
prov.	1	PCLE_VAAN	abbreviation
provokatiivisesti	1	PCLE_NOPEASTI	adverb
provokatorisesti	1	PCLE_NOPEASTI	adverb
prr	1	PCLE_HAH	interjection
prrr	1	PCLE_HAH	interjection
ps.	1	PCLE_VAAN	abbreviation
P.S.	1	PCLE_VAAN	abbreviation
psst	1	PCLE_HAH	interjection
pst	1	PCLE_HAH	interjection
psta	1	PCLE_VAAN	abbreviation
psykol.	1	PCLE_VAAN	abbreviation
psykologisesti	1	PCLE_NOPEASTI	adverb
psykoottisesti	1	PCLE_NOPEASTI	adverb
psyykkisesti	1	PCLE_TYHMÄSTI	adverb
ptk.	1	PCLE_VAAN	abbreviation
ptruu	1	PCLE_HAH	interjection
puff	1	PCLE_HAH	interjection
puh	1	PCLE_HAH	interjection
puh.	1	PCLE_VAAN	abbreviation
puheilla	1	PCLE_NOPEASTI	adverb
puheille	1	PCLE_NOPEASTI	adposition
puheilta	1	PCLE_NOPEASTI	adverb
puheisiin	1	PCLE_NOPEASTI	adverb
puheissa	1	PCLE_NOPEASTI	adverb
puhelimitse	1	PCLE_NOPEASTI	adverb
puh.joht.	1	PCLE_VAAN	abbreviation
puhki	1	PCLE_NOPEASTI	adverb
puhtaasti	1	PCLE_NOPEASTI	adverb
puhumattakaan	1	PCLE_VAAN	unspecified
puisevasti	1	PCLE_NOPEASTI	adverb
puitteissa	1	PCLE_KOTONA	adposition
puks	1	PCLE_HAH	interjection
puksis	1	PCLE_HAH	interjection
pulloittain	1	PCLE_NOPEASTI	adverb
pullollaan	1	PCLE_ILKOSILLAAN	adverb
pullolleen	1	PCLE_ISTUALLEEN	adverb
pulskasti	1	PCLE_NOPEASTI	adverb
pum	1	PCLE_HAH	interjection
pumps	1	PCLE_HAH	interjection
punaisenaan	1	PCLE_NOPEASTI	adverb
puoleen	1	PCLE_VALTAAN	adposition
puoleensavetävästi	1	PCLE_TYHMÄSTI	adverb
-puoleisesti	1	PCLE_NOPEASTI	adverb
puoleksi	1	PCLE_NOPEASTI	adverb
puolella	1	PCLE_KOTONA	adposition
puolelle	1	PCLE_ALLE	adposition
puolelta	1	PCLE_KOTONA	adposition
puolen	1	PCLE_NOPEASTI	adverb
puolessa	1	PCLE_KOTONA	adposition
puolesta	1	PCLE_KOTONA	adposition
puolesta	2	PCLE_KOTONA	adverb
puolestaan	1	PCLE_VAAN	unspecified
puolet	1	PCLE_NOPEASTI	adverb
puoli	3	PCLE_VAAN	unspecified
puoliautomaattisesti	1	PCLE_NOPEASTI	adverb
puoliavoinna	1	PCLE_NOPEASTI	adverb
puolihereillä	1	PCLE_TYHMÄSTI	adverb
puolihiljaa	1	PCLE_NOPEASTI	adverb
puolihorroksiin	1	PCLE_NOPEASTI	adverb
puolihorroksissa	1	PCLE_NOPEASTI	adverb
puolihorroksista	1	PCLE_NOPEASTI	adverb
puolihuolimattomasti	1	PCLE_NOPEASTI	adverb
puoli-ilmaiseksi	1	PCLE_NOPEASTI	adverb
puolijuoksua	1	PCLE_NOPEASTI	adverb
puolikovaa	1	PCLE_NOPEASTI	adverb
puoliksi	1	PCLE_NOPEASTI	adverb
puolikuoliaaksi	1	PCLE_NOPEASTI	adverb
puolikuoliaana	1	PCLE_NOPEASTI	adverb
puolikuukausittain	1	PCLE_NOPEASTI	adverb
puolileikillään	1	PCLE_HYVILLÄÄN	adverb
puolillaan	1	PCLE_ILKOSILLAAN	adverb
puolilleen	1	PCLE_ISTUALLEEN	adverb
puolimaihin	1	PCLE_NOPEASTI	adverb
puolimaissa	1	PCLE_NOPEASTI	adverb
puolimaista	1	PCLE_NOPEASTI	adverb
puolimäessä	1	PCLE_TYHMÄSTI	adverb
puolimäestä	1	PCLE_TYHMÄSTI	adverb
puolimäkeen	1	PCLE_TYHMÄSTI	adverb
puolinaisesti	1	PCLE_NOPEASTI	adverb
puolinukuksissa	1	PCLE_NOPEASTI	adverb
puolipolveen	1	PCLE_NOPEASTI	adverb
puolipukeissa	1	PCLE_NOPEASTI	adverb
puolipukeissaan	1	PCLE_ILKOSILLAAN	adverb
puolipyörryksiin	1	PCLE_TYHMÄSTI	adverb
puolipyörryksissä	1	PCLE_TYHMÄSTI	adverb
puolipökerryksiin	1	PCLE_TYHMÄSTI	adverb
puolipökerryksissä	1	PCLE_TYHMÄSTI	adverb
puolireidessä	1	PCLE_TYHMÄSTI	adverb
puolireiteen	1	PCLE_TYHMÄSTI	adverb
puolisalaa	1	PCLE_NOPEASTI	adverb
puoliselkään	1	PCLE_TYHMÄSTI	adverb
puoliselässä	1	PCLE_TYHMÄSTI	adverb
puoliselästä	1	PCLE_TYHMÄSTI	adverb
puolisääreen	1	PCLE_TYHMÄSTI	adverb
puolisääressä	1	PCLE_TYHMÄSTI	adverb
puolisäärestä	1	PCLE_TYHMÄSTI	adverb
puolitainnoksiin	1	PCLE_NOPEASTI	adverb
puolitainnoksissa	1	PCLE_NOPEASTI	adverb
puolitalveen	1	PCLE_NOPEASTI	adverb
puolitalvessa	1	PCLE_NOPEASTI	adverb
