lemma	homonym	new_para	sem
m²	1	ACRO_ÄKS	measure
m³	1	ACRO_ÄKS	measure
mA	1	ACRO_AA	measure
MA	1	ACRO_AA	measure
MA	1	ACRO_AA	title
ma	1	ACRO_AA	time
ma	1	PCLE_VAAN	time
maakuntaneuvos	1	N_VAKUUTUS	title
maalahtelainen	1	A_AAKKOSELLINEN	inhabitant
maalahtelainen	1	N_AAKKOSTAMINEN	inhabitant
maaneuvos	1	N_VAKUUTUS	title
maaninkalainen	1	A_AAKKOSELLINEN	inhabitant
maaninkalainen	1	N_AAKKOSTAMINEN	inhabitant
maanmittausinsinööri	1	N_TYYLI	title
maanmittausneuvos	1	N_VAKUUTUS	title
maan.	1	PCLE_VAAN	time
maanviljelijä	1	N_HÄKKYRÄ	title
maanviljelysneuvos	1	N_VAKUUTUS	title
Maaret	1	N_PUNK	female
maarialainen	1	A_AAKKOSELLINEN	inhabitant
maarialainen	1	N_AAKKOSTAMINEN	inhabitant
maarianhaminalainen	1	A_AAKKOSELLINEN	inhabitant
maarianhaminalainen	1	N_AAKKOSTAMINEN	inhabitant
Maaria	1	N_MAKKARA	female
Maari	1	N_RUUVI	female
Maarit	1	N_PUNK	female
maasai	1	N_HAI	language
Maaselkä	1	N_NÄLKÄ	media
maat.	1	PCLE_VAAN	title
maba	1	N_KIRJA	language
macaolainen	1	A_AAKKOSELLINEN	country
macaolainen	1	A_AAKKOSELLINEN	inhabitant
macaolainen	1	N_AAKKOSTAMINEN	country
macaolainen	1	N_AAKKOSTAMINEN	inhabitant
Macao	1	N_TUOMIO	country
machame	1	N_NALLE	language
m€	1	ACRO_EURO	currency
M€	1	ACRO_EURO	currency
µm	1	ACRO_ÄKS	measure
m	1	ACRO_ÄKS	measure
M	1	ACRO_ÄKS	currency
MAD	1	ACRO_EE	currency
madagaskarilainen	1	A_AAKKOSELLINEN	country
madagaskarilainen	1	A_AAKKOSELLINEN	inhabitant
madagaskarilainen	1	N_AAKKOSTAMINEN	country
madagaskarilainen	1	N_AAKKOSTAMINEN	inhabitant
Madagaskar	1	N_STADION	country
madame	1	N_NALLE	title
Madeleine	1	N_NALLE	female
mademoiselle	1	N_NALLE	title
madura	1	N_KITARA	language
MAF	1	ACRO_ÄKS	currency
mafa	1	N_KIRJA	language
magahi	1	N_RUUVI	language
Magdalena	1	N_KIRJA	female
Magna	1	N_KIRJA	female
Magnhild	1	N_PUNK	female
Magnus	1	N_VAKUUTUS	male
Maia	1	N_KIRJA	female
Maija-Liisa	1	N_KIRJA	female
Maija	1	N_KIRJA	female
Maiju	1	N_ASU	female
Maikki	1	N_LOKKI	female
Maila	1	N_KIRJA	female
Maili	1	N_RUUVI	female
Mailis	1	N_PUNK	female
Mailis	1	N_VAKUUTUS	female
Maini	1	N_RUUVI	female
Mainio	1	N_TUOMIO	male
Maire	1	N_NALLE	female
Maisa	1	N_KIRJA	female
maisteri	1	N_KANAALI	title
maist.	1	PCLE_VAAN	title
maithili	1	N_RUUVI	language
Maja	1	N_KIRJA	female
Maj	1	N_SERGEJ	female
maj.	1	PCLE_VAAN	title
majuri	1	N_KANAALI	title
makassar	1	N_PUNK	language
makedonialainen	1	A_AAKKOSELLINEN	country
makedonialainen	1	A_AAKKOSELLINEN	inhabitant
makedonialainen	1	N_AAKKOSTAMINEN	country
makedonialainen	1	N_AAKKOSTAMINEN	inhabitant
Makedonia	1	N_MAKKARA	country
makedonia	1	N_MAKKARA	language
makonde	1	N_NALLE	language
maksamaalainen	1	A_AAKKOSELLINEN	inhabitant
maksamaalainen	1	N_AAKKOSTAMINEN	inhabitant
makua-meetto	1	N_HIRTTO	language
malagassi	1	N_RUUVI	language
malaiji	1	N_RUUVI	language
malajalam	1	N_PUNK	language
malawilainen	1	A_AAKKOSELLINEN	country
malawilainen	1	A_AAKKOSELLINEN	inhabitant
malawilainen	1	N_AAKKOSTAMINEN	country
malawilainen	1	N_AAKKOSTAMINEN	inhabitant
Malawi	1	N_RUUVI	country
malawintonga	1	N_VOIMA	language
malediivilainen	1	A_AAKKOSELLINEN	country
malediivilainen	1	A_AAKKOSELLINEN	inhabitant
malediivilainen	1	N_AAKKOSTAMINEN	country
malediivilainen	1	N_AAKKOSTAMINEN	inhabitant
Malediivit	1	N_LASIT	country
Malena	1	N_KITARA	female
malesialainen	1	A_AAKKOSELLINEN	country
malesialainen	1	A_AAKKOSELLINEN	inhabitant
malesialainen	1	N_AAKKOSTAMINEN	country
malesialainen	1	N_AAKKOSTAMINEN	inhabitant
Malesia	1	N_MAKKARA	country
malilainen	1	A_AAKKOSELLINEN	country
malilainen	1	A_AAKKOSELLINEN	inhabitant
malilainen	1	N_AAKKOSTAMINEN	country
malilainen	1	N_AAKKOSTAMINEN	inhabitant
Malina	1	N_KITARA	female
Malin	1	N_PUNK	female
Mali	1	N_RUUVI	country
Malla	1	N_KIRJA	female
maltalainen	1	A_AAKKOSELLINEN	country
maltalainen	1	A_AAKKOSELLINEN	inhabitant
maltalainen	1	N_AAKKOSTAMINEN	country
maltalainen	1	N_AAKKOSTAMINEN	inhabitant
Malta	1	N_KIRJA	country
malta	1	N_KIRJA	language
Malta	1	N_VALTA	country
Malte	1	N_NALLE	male
Malvinassaaret	1	N_SAARET	country
mandar	1	N_PUNK	language
mandingo	1	N_TALO	language
Mandi	1	N_RUUVI	female
manipuri	1	N_RUUVI	language
manksi	1	N_RUUVI	language
Manne	1	N_NALLE	male
manobokieli	1	N_HIIRI	language
mansaarelainen	1	A_AAKKOSELLINEN	country
mansaarelainen	1	A_AAKKOSELLINEN	inhabitant
mansaarelainen	1	N_AAKKOSTAMINEN	country
mansaarelainen	1	N_AAKKOSTAMINEN	inhabitant
Mansaari	1	N_RUUHI	country
Manta	1	N_KIRJA	female
mantšu	1	N_ASU	language
Manu	1	N_ASU	male
MaO	1	ACRO_OO	org
maori	1	N_RUUVI	language
ma.	1	PCLE_VAAN	title
M.A.	1	PCLE_VAAN	title
mapudungun	1	N_PUNK	language
marathi	1	N_RUUVI	language
Marena	1	N_KITARA	female
Margareeta	1	N_KIRJA	female
Margareta	1	N_KIRJA	female
Margita	1	N_KIRJA	female
Margit	1	N_PUNK	female
Maria-Kristina	1	N_KITARA	female
Maria	1	N_MAKKARA	female
Marianna	1	N_KIRJA	female
Marianne	1	N_NALLE	female
Mariela	1	N_KIRJA	female
Mariella	1	N_KIRJA	female
Marie	1	N_BRASSERIE	female
Marie	1	N_ZOMBIE	female
Mariia	1	N_KIRJA	female
Mariitta	1	N_MITTA	female
Marika	1	N_KITARA	female
Marilla	1	N_KITARA	female
Marimir	1	N_PUNK	female
Marina	1	N_KITARA	female
Marinka	1	N_KIRJA	female
Mari	1	N_RUUVI	female
mari	1	N_RUUVI	language
Marintytär	1	N_TYTÄR	female
Marita	1	N_KIRJA	female
Marit	1	N_PUNK	female
Maritta	1	N_MITTA	female
Marjaana	1	N_KITARA	female
Marjaleena	1	N_KIRJA	female
Marja-Leena	1	N_KIRJA	female
Marjaliisa	1	N_KIRJA	female
Marja-Liisa	1	N_KIRJA	female
Marja	1	N_KIRJA	female
Marja-Riitta	1	N_MITTA	female
Marjatta	1	N_MITTA	female
Marjetta	1	N_MITTA	female
Marjo	1	N_TALO	female
Marjo-Riitta	1	N_MITTA	female
Marjukka	1	N_LUSIKKA	female
Marjut	1	N_PUNK	female
Marketta	1	N_MITTA	female
markka	1	N_POLITIIKKA	currency
markkinointipäällikkö	1	N_YKSIKKÖ	title
Markku	1	N_TIKKU	male
Mark	1	N_PUNK	male
Markonpoika	1	N_POIKA	male
Marko	1	N_TALO	male
Markus	1	N_VAKUUTUS	male
Marleena	1	N_KIRJA	female
Marlene	1	N_EUGENE	female
marokkolainen	1	A_AAKKOSELLINEN	country
marokkolainen	1	A_AAKKOSELLINEN	inhabitant
marokkolainen	1	N_AAKKOSTAMINEN	country
marokkolainen	1	N_AAKKOSTAMINEN	inhabitant
Marokko	1	N_UKKO	country
marshallinsaarelainen	1	A_AAKKOSELLINEN	country
marshallinsaarelainen	1	A_AAKKOSELLINEN	inhabitant
marshallinsaarelainen	1	N_AAKKOSTAMINEN	country
marshallinsaarelainen	1	N_AAKKOSTAMINEN	inhabitant
Marshallinsaaret	1	N_SAARET	country
marshall	1	N_PUNK	language
Marta	1	N_KIRJA	female
Martina	1	N_KITARA	female
martiniquelainen	1	A_AAKKOSELLINEN	country
martiniquelainen	1	A_AAKKOSELLINEN	inhabitant
martiniquelainen	1	N_AAKKOSTAMINEN	country
martiniquelainen	1	N_AAKKOSTAMINEN	inhabitant
Martinique	1	N_NALLE	country
Martin	1	N_STADION	male
Martta	1	N_MITTA	female
marttilalainen	1	A_AAKKOSELLINEN	inhabitant
marttilalainen	1	N_AAKKOSTAMINEN	inhabitant
Martti	1	N_KORTTI	male
marwari	1	N_RUUVI	language
Mary	1	N_KÄRRY	female
maskulainen	1	A_AAKKOSELLINEN	inhabitant
maskulainen	1	N_AAKKOSTAMINEN	inhabitant
matemaatikko	1	N_LEPAKKO	title
Mathilde	1	N_NALLE	female
Matias	1	N_PATSAS	male
Matias	1	N_VAKUUTUS	male
Matilda	1	N_KIRJA	female
matkailuneuvos	1	N_VAKUUTUS	title
Matleena	1	N_KIRJA	female
matr.	1	PCLE_VAAN	title
matruusi	1	N_RUUVI	title
Mats	1	N_PUNK	male
Mattias	1	N_PATSAS	male
Mattias	1	N_VAKUUTUS	male
Matti	1	N_KORTTI	male
Mauno	1	N_TALO	male
Maunu	1	N_ASU	male
Mauri	1	N_RUUVI	male
mauritanialainen	1	A_AAKKOSELLINEN	country
mauritanialainen	1	A_AAKKOSELLINEN	inhabitant
mauritanialainen	1	N_AAKKOSTAMINEN	country
mauritanialainen	1	N_AAKKOSTAMINEN	inhabitant
Mauritania	1	N_MAKKARA	country
mauritiuslainen	1	A_AAKKOSELLINEN	country
mauritiuslainen	1	A_AAKKOSELLINEN	inhabitant
mauritiuslainen	1	N_AAKKOSTAMINEN	country
mauritiuslainen	1	N_AAKKOSTAMINEN	inhabitant
Mauritius	1	N_VAKUUTUS	country
Mauritz	1	N_PUNK	male
Maximus	1	N_VAKUUTUS	male
Max	1	N_PUNK	male
mayakieli	1	N_HIIRI	language
mayottelainen	1	A_AAKKOSELLINEN	country
mayottelainen	1	A_AAKKOSELLINEN	inhabitant
mayottelainen	1	N_AAKKOSTAMINEN	country
mayottelainen	1	N_AAKKOSTAMINEN	inhabitant
Mayotte	1	N_NALLE	country
M.B.A	1	ACRO_AA	title
MBA	1	ACRO_AA	title
Mb	1	ACRO_EE	measure
MB	1	ACRO_EE	measure
MBA.	1	PCLE_VAAN	title
mBq	1	ACRO_UU	measure
MBq	1	ACRO_UU	measure
mbundu	1	N_ASU	language
mC	1	ACRO_EE	measure
MC	1	ACRO_EE	measure
m°C	1	ACRO_EE	measure
M°C	1	ACRO_EE	measure
mcd	1	ACRO_EE	measure
Mcd	1	ACRO_EE	measure
MCF	1	ACRO_ÄKS	currency
MDC	1	ACRO_EE	currency
MDen	1	ACRO_ÄKS	currency
MDL	1	ACRO_ÄKS	currency
Mea	1	N_KIRJA	female
medumba	1	N_KIRJA	language
Meea	1	N_KIRJA	female
Meeri	1	N_TYYLI	female
Meiju	1	N_ASU	female
mekaanikko	1	N_LEPAKKO	title
meksikolainen	1	A_AAKKOSELLINEN	country
meksikolainen	1	A_AAKKOSELLINEN	inhabitant
meksikolainen	1	N_AAKKOSTAMINEN	country
meksikolainen	1	N_AAKKOSTAMINEN	inhabitant
Meksiko	1	N_RUIPELO	country
Melia	1	N_MAKKARA	female
Melike	1	N_SELENE	female
Melina	1	N_KITARA	female
Melinda	1	N_KIRJA	female
Melissa	1	N_KIRJA	female
melliläläinen	1	A_KYLMÄJÄRKINEN	inhabitant
melliläläinen	1	N_KYLKIÄINEN	inhabitant
Melvin	1	N_BESSERWISSER	male
mende	1	N_NISSE	language
Menna	1	N_KIRJA	female
MEP	1	ACRO_EE	title
meppi	1	N_TYYPPI	title
merenkulkuneuvos	1	N_VAKUUTUS	title
merijärveläinen	1	A_KYLMÄJÄRKINEN	inhabitant
merijärveläinen	1	N_KYLKIÄINEN	inhabitant
merijärvinen	1	A_KYLMÄJÄRKINEN	inhabitant
merijärvinen	1	N_KYLKIÄINEN	inhabitant
merikarvialainen	1	A_AAKKOSELLINEN	inhabitant
merikarvialainen	1	N_AAKKOSTAMINEN	inhabitant
merimaskulainen	1	A_AAKKOSELLINEN	inhabitant
merimaskulainen	1	N_AAKKOSTAMINEN	inhabitant
Meri	1	N_MERI	female
Meri	1	N_TYYLI	female
Merit	1	N_ZEN	female
Meri-Tuulia	1	N_MAKKARA	female
Merituuli	1	N_RUUHI	female
Merituuli	1	N_RUUVI	female
Merja	1	N_KIRJA	female
merkantti	1	N_KORTTI	title
merkonomi	1	N_RUUVI	title
merkon.	1	PCLE_VAAN	title
Merle	1	N_NISSE	female
Mertsi	1	N_TYYLI	female
Mertsi	1	N_TYYLI	male
meru	1	N_ASU	language
Mervi	1	N_TYYLI	female
messukyläläinen	1	A_KYLMÄJÄRKINEN	inhabitant
messukyläläinen	1	N_KYLKIÄINEN	inhabitant
mestari	1	N_KANAALI	title
meteorologi	1	N_RUUVI	title
metsämaalainen	1	A_AAKKOSELLINEN	inhabitant
metsämaalainen	1	N_AAKKOSTAMINEN	inhabitant
metsäneuvos	1	N_VAKUUTUS	title
metsänhoitaja	1	N_VOIMA	title
metsänhoit.	1	PCLE_VAAN	title
metsätalousinsinööri	1	N_TYYLI	title
metsätalousneuvos	1	N_VAKUUTUS	title
metsät.	1	PCLE_VAAN	title
Mette	1	N_METTE	female
MEUR	1	ACRO_ÄKS	currency
MEX$	1	ACRO_DOLLARI	currency
mF	1	ACRO_ÄKS	measure
MF	1	ACRO_ÄKS	measure
MGA	1	ACRO_AA	currency
mg	1	ACRO_EE	measure
Mg	1	ACRO_EE	measure
MGF	1	ACRO_ÄKS	currency
mgo	1	N_ESQUIMAU	language
mH	1	ACRO_OO	measure
MH	1	ACRO_OO	measure
MH	1	ACRO_OO	title
mhy.	1	PCLE_VAAN	org
mHz	1	ACRO_ZET	measure
MHz	1	ACRO_ZET	measure
MI	1	ACRO_II	title
Mia	1	N_KIRJA	female
Micaela	1	N_KITARA	female
Michaela	1	N_KITARA	female
Michael	1	N_PUNK	male
Michaelsdotter	1	N_STADION	female
micmac	1	N_PUNK	language
miehikkäläinen	1	A_KYLMÄJÄRKINEN	inhabitant
miehikkäläinen	1	N_KYLKIÄINEN	inhabitant
miehikkäläläinen	1	A_KYLMÄJÄRKINEN	inhabitant
miehikkäläläinen	1	N_KYLKIÄINEN	inhabitant
Mielikki	1	N_HÄKKI	female
Mies	1	N_MIES	male
mietoislainen	1	A_AAKKOSELLINEN	inhabitant
mietoislainen	1	N_AAKKOSTAMINEN	inhabitant
mietoistelainen	1	A_AAKKOSELLINEN	inhabitant
mietoistelainen	1	N_AAKKOSTAMINEN	inhabitant
Mihka	1	N_KIRJA	male
Miia	1	N_KIRJA	female
Miikael	1	N_PUNK	male
Miika-Matias	1	N_PATSAS	male
Miika-Matias	1	N_VAKUUTUS	male
Miika	1	N_KIRJA	male
Miikkael	1	N_PUNK	male
Miikka	1	N_POLITIIKKA	male
Miilu	1	N_ASU	media
Miina	1	N_KIRJA	female
Miisa	1	N_KIRJA	female
Mikaela	1	N_KITARA	female
Mikael	1	N_PUNK	male
Mika	1	N_KIRJA	male
mikkeliläinen	1	A_KYLMÄJÄRKINEN	inhabitant
mikkeliläinen	1	N_KYLKIÄINEN	inhabitant
Mikke	1	N_EKKE	male
Mikko	1	N_UKKO	male
Miko	1	N_TALO	male
mikronesialainen	1	A_AAKKOSELLINEN	country
mikronesialainen	1	A_AAKKOSELLINEN	inhabitant
mikronesialainen	1	N_AAKKOSTAMINEN	country
mikronesialainen	1	N_AAKKOSTAMINEN	inhabitant
Mikronesia	1	N_MAKKARA	country
Mila	1	N_KIRJA	female
Milena	1	N_KITARA	female
Mili	1	N_TYYLI	female
Miljaana	1	N_KITARA	female
Milja	1	N_KIRJA	female
Milka	1	N_KIRJA	female
Milla	1	N_KIRJA	female
Milli	1	N_TYYLI	female
Milo	1	N_TALO	male
Milton	1	N_STADION	male
Mimi	1	N_TYYLI	female
Mimmi	1	N_TYYLI	female
Mimmu	1	N_ASU	female
Mimosa	1	N_PROBLEEMA	female
min	1	ACRO_ÄKS	measure
min	1	ACRO_ÄKS	time
minangkabau	1	N_KUNGFU	language
Minea	1	N_MAKKARA	female
Minella	1	N_KITARA	female
ministeri	1	N_KEHVELI	title
Minja	1	N_KIRJA	female
Minka	1	N_KIRJA	female
Minna	1	N_KIRJA	female
Minnea	1	N_MAKKARA	female
min	1	N_ZEN	measure
min	1	N_ZEN	time
Minttu-Maaria	1	N_MAKKARA	female
Minttu	1	N_TORTTU	female
Miquelon	1	N_PUNK	country
Miranda	1	N_KIRJA	female
mirandeesi	1	N_RUUVI	language
Mira	1	N_KIRJA	female
Miray	1	N_GAY	male
Mireile	1	N_NISSE	female
Mirella	1	N_KITARA	female
Mirelle	1	N_NISSE	female
Miria	1	N_MAKKARA	female
Mirjami	1	N_KANAALI	female
Mirjam	1	N_STADION	female
Mirja	1	N_KIRJA	female
Mirka	1	N_KIRJA	female
Mirkka	1	N_POLITIIKKA	female
Mirko	1	N_TALO	male
Miro	1	N_TALO	male
Mirva	1	N_KIRJA	female
Miska	1	N_KIRJA	male
Miss	1	PCLE_VAAN	title
Missu	1	N_ASU	female
mister	1	N_BESSERWISSER	title
mister	1	N_ZEN	title
mistress	1	N_ZEN	title
Mitja	1	N_KIRJA	male
Mitro	1	N_TALO	male
mJ	1	ACRO_II	measure
MJ	1	ACRO_II	measure
mk	1	ACRO_OO	currency
MK	1	ACRO_OO	currency
mK	1	ACRO_OO	measure
MK	1	ACRO_OO	measure
mkat	1	ACRO_EE	measure
Mkat	1	ACRO_EE	measure
MKD	1	ACRO_EE	currency
MKN	1	ACRO_ÄKS	currency
ml	1	ACRO_ÄKS	measure
MLF	1	ACRO_ÄKS	currency
mlk.	1	PCLE_VAAN	geo
Mlle	1	PCLE_VAAN	title
mlm	1	ACRO_ÄKS	measure
Mlm	1	ACRO_ÄKS	measure
mlx	1	ACRO_ÄKS	measure
Mlx	1	ACRO_ÄKS	measure
mm	1	ACRO_ÄKS	measure
Mm	1	ACRO_ÄKS	measure
Mme	1	PCLE_VAAN	title
mmHg	1	ACRO_EE	measure
Mmk	1	ACRO_OO	currency
MMK	1	ACRO_OO	currency
MMK	1	ACRO_OO	title
MML	1	ACRO_ÄKS	title
MMM	1	ACRO_ÄKS	org
MMM	1	ACRO_ÄKS	title
mmol	1	ACRO_ÄKS	measure
Mmol	1	ACRO_ÄKS	measure
mm	1	PCLE_VAAN	measure
MMT	1	ACRO_EE	title
mN	1	ACRO_ÄKS	measure
MN	1	ACRO_ÄKS	measure
MNT	1	ACRO_EE	currency
MO	1	ACRO_OO	org
MO	1	ACRO_OO	title
Moa	1	N_VOIMA	female
mohawk	1	N_PUNK	language
mokša	1	N_VOIMA	language
mol	1	ACRO_ÄKS	measure
moldovalainen	1	A_AAKKOSELLINEN	country
moldovalainen	1	A_AAKKOSELLINEN	inhabitant
moldovalainen	1	N_AAKKOSTAMINEN	country
moldovalainen	1	N_AAKKOSTAMINEN	inhabitant
Moldova	1	N_ASEMA	country
moldova	1	N_ASEMA	language
Molly	1	N_KÄRRY	female
monacolainen	1	A_AAKKOSELLINEN	country
monacolainen	1	A_AAKKOSELLINEN	inhabitant
monacolainen	1	N_AAKKOSTAMINEN	country
monacolainen	1	N_AAKKOSTAMINEN	inhabitant
Monaco	1	N_RUIPELO	country
Mona	1	N_VOIMA	female
mongolialainen	1	A_AAKKOSELLINEN	country
mongolialainen	1	A_AAKKOSELLINEN	inhabitant
mongolialainen	1	N_AAKKOSTAMINEN	country
mongolialainen	1	N_AAKKOSTAMINEN	inhabitant
Mongolia	1	N_MAKKARA	country
mongoli	1	N_RUUVI	language
mongo	1	N_TALO	language
Monica	1	N_KITARA	female
Monika	1	N_KITARA	female
mon-khmer-kieli	1	N_HIIRI	language
Monna	1	N_VOIMA	female
monsieur	1	N_MONSIEUR	title
monsieur	1	N_PUNK	title
montenegrolainen	1	A_AAKKOSELLINEN	country
montenegrolainen	1	A_AAKKOSELLINEN	inhabitant
montenegrolainen	1	N_AAKKOSTAMINEN	country
montenegrolainen	1	N_AAKKOSTAMINEN	inhabitant
Montenegro	1	N_TALO	country
montserratilainen	1	A_AAKKOSELLINEN	country
montserratilainen	1	A_AAKKOSELLINEN	inhabitant
montserratilainen	1	N_AAKKOSTAMINEN	country
montserratilainen	1	N_AAKKOSTAMINEN	inhabitant
Montserrat	1	N_PUNK	country
Moona	1	N_VOIMA	female
MOP	1	ACRO_EE	currency
morisyen	1	N_ZEN	language
Moritz	1	N_PUNK	male
mosambikilainen	1	A_AAKKOSELLINEN	country
mosambikilainen	1	A_AAKKOSELLINEN	inhabitant
mosambikilainen	1	N_AAKKOSTAMINEN	country
mosambikilainen	1	N_AAKKOSTAMINEN	inhabitant
Mosambik	1	N_PUNK	country
mossi	1	N_RUUVI	language
mouhijärveläinen	1	A_KYLMÄJÄRKINEN	inhabitant
mouhijärveläinen	1	N_KYLKIÄINEN	inhabitant
mPa	1	ACRO_AA	measure
MPa	1	ACRO_AA	measure
M.	1	PCLE_VAAN	title
mpk	1	ACRO_OO	measure
Mpx	1	ACRO_ÄKS	measure
mrad	1	ACRO_EE	measure
Mrad	1	ACRO_EE	measure
MRO	1	ACRO_OO	currency
Mr.	1	PCLE_VAAN	title
Mr	1	PCLE_VAAN	title
Mrs	1	PCLE_VAAN	title
ms	1	ACRO_ÄKS	measure
mS	1	ACRO_ÄKS	measure
Ms	1	ACRO_ÄKS	measure
Ms	1	ACRO_ÄKS	title
MS	1	ACRO_ÄKS	measure
MSc	1	ACRO_EE	title
M.Sc.	1	PCLE_VAAN	title
Ms	1	PCLE_VAAN	measure
Ms	1	PCLE_VAAN	title
msr	1	ACRO_ÄKS	measure
Msr	1	ACRO_ÄKS	measure
mT	1	ACRO_EE	measure
MT	1	ACRO_EE	org
Mt	1	ACRO_EE	measure
MTI	1	ACRO_II	title
MTL	1	ACRO_ÄKS	currency
MTP	1	ACRO_EE	currency
MTV3	1	ACRO_KOLME	media
muhokselainen	1	A_AAKKOSELLINEN	inhabitant
muhokselainen	1	N_AAKKOSTAMINEN	inhabitant
muhoslainen	1	A_AAKKOSELLINEN	inhabitant
muhoslainen	1	N_AAKKOSTAMINEN	inhabitant
muinaisegypti	1	N_TYYLI	language
muinaisenglanti	1	N_SOINTI	language
muinaisiiri	1	N_RUUVI	language
muinaiskreikka	1	N_POLITIIKKA	language
muinaisnorja	1	N_VOIMA	language
muinaispersia	1	N_MAKKARA	language
muinaisprovensaali	1	N_RUUVI	language
muinaisranska	1	N_KIRJA	language
muinaissyyria	1	N_MAKKARA	language
muinaisyläsaksa	1	N_KIRJA	language
MuK	1	ACRO_OO	title
MuL	1	ACRO_ÄKS	title
multiainen	1	A_AAKKOSELLINEN	inhabitant
multiainen	1	N_AAKKOSTAMINEN	inhabitant
multialainen	1	A_AAKKOSELLINEN	inhabitant
multialainen	1	N_AAKKOSTAMINEN	inhabitant
MuM	1	ACRO_ÄKS	title
mundakieli	1	N_HIIRI	language
mundang	1	N_PUNK	language
munsalalainen	1	A_AAKKOSELLINEN	inhabitant
munsalalainen	1	N_AAKKOSTAMINEN	inhabitant
muoniolainen	1	A_AAKKOSELLINEN	inhabitant
muoniolainen	1	N_AAKKOSTAMINEN	inhabitant
MUR	1	ACRO_ÄKS	currency
Muru	1	N_ASU	female
museoneuvos	1	N_VAKUUTUS	title
musices	1	N_PUNK	title
musiikinopettaja	1	N_VOIMA	title
musiikkineuvos	1	N_VAKUUTUS	title
mus.op.	1	PCLE_VAAN	title
mus.	1	PCLE_VAAN	title
mustasaarelainen	1	A_AAKKOSELLINEN	inhabitant
mustasaarelainen	1	N_AAKKOSTAMINEN	inhabitant
MuT	1	ACRO_EE	title
muuramelainen	1	A_AAKKOSELLINEN	inhabitant
muuramelainen	1	N_AAKKOSTAMINEN	inhabitant
muurari	1	N_KANAALI	misc
muurlalainen	1	A_AAKKOSELLINEN	inhabitant
muurlalainen	1	N_AAKKOSTAMINEN	inhabitant
muuruveteläinen	1	A_KYLMÄJÄRKINEN	inhabitant
muuruveteläinen	1	N_KYLKIÄINEN	inhabitant
muuruvetinen	1	A_AAKKOSELLINEN	inhabitant
muuruvetinen	1	N_AAKKOSTAMINEN	inhabitant
muusikko	1	N_LEPAKKO	title
mV	1	ACRO_EE	measure
MV	1	ACRO_EE	measure
mv.	1	PCLE_VAAN	title
MVR	1	ACRO_ÄKS	currency
mvs.	1	PCLE_VAAN	org
mW	1	ACRO_EE	measure
MW	1	ACRO_EE	measure
mWb	1	ACRO_EE	measure
MWb	1	ACRO_EE	measure
MWh	1	ACRO_OO	measure
MWK	1	ACRO_OO	currency
MXN	1	ACRO_ÄKS	currency
MXP	1	ACRO_EE	currency
MXV	1	ACRO_EE	currency
myanmarilainen	1	A_AAKKOSELLINEN	country
myanmarilainen	1	A_AAKKOSELLINEN	inhabitant
myanmarilainen	1	N_AAKKOSTAMINEN	country
myanmarilainen	1	N_AAKKOSTAMINEN	inhabitant
Myanmar	1	N_PUNK	country
myene	1	N_NISSE	language
My	1	N_FONDUE	female
mynämäkeläinen	1	A_KYLMÄJÄRKINEN	inhabitant
mynämäkeläinen	1	N_KYLKIÄINEN	inhabitant
MYR	1	ACRO_ÄKS	currency
myrskyläinen	1	A_KYLMÄJÄRKINEN	inhabitant
myrskyläinen	1	N_KYLKIÄINEN	inhabitant
myrskyläläinen	1	A_KYLMÄJÄRKINEN	inhabitant
myrskyläläinen	1	N_KYLKIÄINEN	inhabitant
myyjä	1	N_HÖPÖTTÄJÄ	title
myyntiedustaja	1	N_VOIMA	title
MZE	1	ACRO_EE	currency
MZM	1	ACRO_ÄKS	currency
MZN	1	ACRO_ÄKS	currency
Måns	1	N_ZEN	male
Mårten	1	N_BESSERWISSER	male
mäntsäläinen	1	A_KYLMÄJÄRKINEN	inhabitant
mäntsäläinen	1	N_KYLKIÄINEN	inhabitant
mäntsäläläinen	1	A_KYLMÄJÄRKINEN	inhabitant
mäntsäläläinen	1	N_KYLKIÄINEN	inhabitant
mänttäläinen	1	A_KYLMÄJÄRKINEN	inhabitant
mänttäläinen	1	N_KYLKIÄINEN	inhabitant
mänttävilppulalainen	1	A_AAKKOSELLINEN	inhabitant
mänttävilppulalainen	1	N_AAKKOSTAMINEN	inhabitant
mäntyharjulainen	1	A_AAKKOSELLINEN	inhabitant
mäntyharjulainen	1	N_AAKKOSTAMINEN	inhabitant
Märit	1	N_ZEN	female
Märta	1	N_KIRJA	female
mΩ	1	ACRO_OHMI	measure
MΩ	1	ACRO_OHMI	measure
nA	1	ACRO_AA	measure
naantalilainen	1	A_AAKKOSELLINEN	inhabitant
naantalilainen	1	N_AAKKOSTAMINEN	inhabitant
N$	1	ACRO_DOLLARI	currency
N	1	ACRO_ÄKS	currency
N	1	ACRO_ÄKS	measure
N	1	ACRO_ÄKS	title
NAD	1	ACRO_EE	currency
Nadja-Mari	1	N_RUUVI	female
NA f.	1	PCLE_VAAN	currency
nahuatlkieli	1	N_HIIRI	language
nakkilalainen	1	A_AAKKOSELLINEN	inhabitant
nakkilalainen	1	N_AAKKOSTAMINEN	inhabitant
nama	1	N_KIRJA	language
namibialainen	1	A_AAKKOSELLINEN	country
namibialainen	1	A_AAKKOSELLINEN	inhabitant
namibialainen	1	N_AAKKOSTAMINEN	country
namibialainen	1	N_AAKKOSTAMINEN	inhabitant
Namibia	1	N_MAKKARA	country
